12
32

1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1

-1.66244, -2.01272, -0.608668, -0.627596, -1.03685, -1.06657, -0.871883, -1.35928, -0.909913, -0.739079, -1.08015, -0.672191, -1.651
-0.615267, -1.29121, -0.844466, -1.08166, -0.926055, -1.00456, -0.98609, -0.977868, -0.993332, -0.961607, -1.18579, -0.397896, -0.06122
0.266072, -0.0434972, 0.3637, 0.646516, 1.03107, 1.12601, 1.21684, 1.05921, 0.779, 0.747291, 0.992537, 1.007, 1.43192
0.852092, 1.22313, 1.05307, 0.901237, 1.0562, 0.972572, 1.01355, 0.994932, 0.996357, 1.01537, 0.960599, 1.09266, 0.880277
1.09216, 0.991164, 1.053, 0.87831, 0.953288, 1.05091, 1.11531, 0.923703, 0.966284, 0.946394, 1.04879, 1.04474, 1.04147
1.03603, 0.985461, 1.03162, 0.97513, 1.01035, 0.997092, 0.999591, 1.00202, 0.999116, 0.99352, 1.01992, 0.932233, 1.3897
0.836789, 1.13465, 0.834152, 1.15564, 0.934352, 0.915018, 0.986686, 1.17125, 0.939789, 1.04042, 0.852398, 0.969889, 0.892819
1.0941, 0.947412, 1.05856, 0.984201, 1.00575, 0.989615, 1.01777, 0.972762, 1.04117, 0.939436, 1.08358, 0.926091, 0.61742
0.892373, 0.950708, 1.2461, 0.840822, 1.13362, 1.07454, 0.792048, 0.958726, 1.14434, 1.14051, 0.993772, 0.798551, 0.981047
0.830235, 1.04331, 0.903351, 1.08377, 0.95108, 1.0311, 0.974386, 1.02715, 0.963955, 1.0553, 0.917473, 1.12824, 0.781794
1.16081, 0.925675, 0.96838, 0.965392, 1.01521, 0.98506, 1.25422, 0.729201, 0.92466, 0.869128, 1.41252, 1.29248, 1.18501
1.06683, 0.897288, 1.02128, 0.916291, 1.09167, 0.920708, 1.07012, 0.931612, 1.07779, 0.877287, 1.24874, 0.951227, 0.248566
0.698816, 0.427958, 0.40199, -0.25963, -0.513635, -0.973841, -1.18188, -1.41632, -0.830959, -0.852805, -0.556333, -0.793668, -0.671005
-1.10127, -1.20064, -1.07631, -0.975842, -0.974536, -1.03936, -0.955136, -1.05323, -0.932347, -1.08762, -0.891285, -1.07371, -1.26806
