12
16

1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1

-2.89242, -0.531074, -1.0324, -1.41794, -1.06497, -1.11556, -0.434552, -0.998688, -1.3454, -0.905798, -0.34513, -1.09039, -0.749855
-1.32786, -0.901633, -1.04721, -1.13606, -1.06919, 0.621967, 1.11598, 0.908381, 1.10976, 0.850607, 1.1338, 1.07595, 0.975499
0.854719, 0.910046, 0.874357, 0.90291, 1.07673, 1.0076, 0.918012, 1.04202, 1.13037, 0.937022, 0.906996, 1.02235, 0.808543
1.13959, 0.944472, 1.03296, 0.994298, 1.00121, 0.998455, 1.00103, 1.00246, 0.984536, 1.05283, 0.903406, 0.986605, 1.06537
1.12177, 1.08054, 1.09293, 1.07189, 1.00775, 0.972561, 0.930806, 0.940472, 1.04765, 1.09668, 1.08166, 0.99936, 1.22083
0.940794, 0.978891, 0.913087, 1.07343, 0.949397, 1.04361, 0.953764, 1.05936, 0.900454, 1.18972, 0.922765, 0.0904808, -0.181263
-0.192009, -0.187458, -0.650887, -0.895028, -1.37337, -1.31011, -1.10138, -0.803962, -0.805571, -0.84107, -1.14274, -1.03159, -1.40854
-0.861505, -1.24371, -0.948394, -0.980673, -1.00434, -1.01041, -0.978238, -1.03864, -0.929987, -1.11525, -0.877497, -1.02224, -0.671983
-1.14564, -0.852102, -1.20604, -1.17052, -0.855959, -0.989863, -1.04654, -1.00332, -0.959921, -1.00849, -0.941111, -1.12297, -1.10587
-1.08597, -0.976926, -1.00324, -1.00086, -0.994059, -1.01123, -0.981995, -1.02479, -0.981236, -0.955266, -1.22477, -0.698126, -1.28894
-0.656748, -1.05233, -0.544028, -1.02191, -1.51717, -0.763828, -0.884211, -1.11213, -1.11573, -0.8773, -0.679474, -1.35067, -0.998649
-1.53543, -0.940386, -1.0424, -0.929215, -1.14933, 0.00612163, 1.23308, 0.838477, 1.13691, 0.892367, 1.04479, 1.04202, 1.14613
0.984738, 0.978268, 0.992032, 0.871705, 0.9494, 1.19777, 0.964625, 0.913113, 0.944374, 1.05803, 1.18871, 0.798355, 0.92211
0.763533, 1.07577, 0.966063, 1.01256, 0.990746, 1.01112, 0.985108, 1.02133, 0.971472, 1.02221, 1.00959, 1.03598, 0.792667
1.04824, 0.971868, 0.938451, 0.92496, 1.03322, 1.01667, 1.07219, 1.00397, 0.974004, 0.900901, 0.98816, 0.933993, 0.969531
1.07094, 1.04983, 1.03592, 0.966229, 1.01655, 0.992152, 1.0036, 0.996392, 1.01996, 0.924161, 1.08061, 1.18007, 1.1546

-2.47552, -1.72506, -0.4041, -0.650048, -1.04887, -1.1347, -0.916408, -1.39687, -0.782675, -0.759332, -0.954737, -0.763767, -1.61267
-0.600469, -1.31968, -0.912177, -1.04797, -0.958481, -1.04395, -0.953976, -0.894934, -1.02046, -1.15482, -1.17364, -0.378647, -0.0881567
-0.0624101, 0.224215, 0.403523, 0.735668, 0.939607, 1.11346, 1.27046, 1.10612, 0.704421, 0.745612, 0.97213, 1.06138, 1.01161
1.04522, 1.16607, 1.12079, 0.852284, 1.0863, 0.953718, 1.02674, 0.982967, 1.01147, 0.992818, 1.00345, 0.984507, 1.1284
0.975169, 1.00709, 0.981123, 1.01131, 1.02199, 0.966679, 0.96538, 1.0452, 1.01386, 1.04066, 0.997669, 0.936655, 0.892642
0.956726, 0.961276, 0.990347, 1.05055, 0.946346, 1.04728, 0.959384, 1.03248, 0.985072, 0.968866, 1.10299, 1.01334, 0.597984
