16
16

1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1

-1.17068, -1.85008, -0.490425, -1.55714, -1.2335, -0.917475, -0.872258, -0.778269, -1.27321, -1.03553, -0.541514, -0.992717, -1.38449, -1.33993, -0.980489, -0.755304, -1.25477
-0.744887, -1.30093, -1.0013, -0.896368, -1.01006, -1.21037, -0.513753, 1.13368, 0.897916, 1.09342, 0.910341, 1.07074, 0.99152, 0.908441, 1.09712, 1.09007, 0.963126
1.1183, 0.966453, 0.925856, 0.949631, 0.977993, 1.02404, 1.0634, 0.880628, 0.962231, 1.14377, 0.990175, 0.972868, 0.989683, 0.978188, 0.948754, 0.892194, 1.09216
0.824074, 1.07278, 1.01861, 1.00545, 0.977977, 1.02351, 0.977035, 1.0232, 0.976612, 1.02126, 0.986972, 0.996919, 1.01197, 1.0247, 0.935925, 0.970875, 0.938972
0.933922, 0.990656, 1.00217, 1.01228, 1.10522, 1.03502, 0.987916, 0.983041, 0.943895, 0.954322, 1.04754, 1.07346, 1.04389, 0.990062, 0.979601, 0.904442, 1.04671
0.978922, 0.916906, 0.977406, 1.06844, 0.958018, 1.02188, 0.986227, 1.00957, 0.995095, 0.997715, 1.01028, 0.997098, 0.940877, 1.12037, 1.22496, 0.713877, 0.610834
0.453794, 0.48552, 0.374839, 0.0627406, -0.401215, -0.842359, -1.34518, -1.31486, -1.11162, -0.825123, -0.810842, -0.885041, -1.0653, -1.15894, -1.18874, -1.0304, -1.31589
-1.03164, -1.12998, -0.867534, -0.979909, -1.03262, -0.990001, -0.996432, -1.01079, -0.983477, -1.02266, -0.970833, -1.03503, -0.95637, -1.06849, -0.930875, -0.920016, -0.617265
-1.15254, -0.902052, -1.33464, -0.997866, -1.06553, -1.02829, -0.912913, -0.904613, -1.15665, -0.934294, -0.996634, -1.03034, -1.02104, -0.914954, -1.03702, -0.949164, -1.23178
-0.903605, -1.05223, -0.963564, -1.03453, -0.968387, -1.03023, -0.968843, -1.03356, -0.963155, -1.04017, -0.958284, -1.038, -0.979938, -0.955997, -1.16378, -1.0259, -0.964082
-0.784054, -0.80645, -0.585287, -0.843176, -1.0989, -1.15043, -1.18158, -0.863163, -0.67943, -1.43478, -0.853807, -0.797271, -1.35437, -0.829862, -0.956857, -1.18917, -0.966943
-1.31453, -0.784997, -1.1132, -0.92257, -1.07464, -0.918241, -1.10144, 0.599513, 1.09541, 0.946402, 1.04956, 0.929625, 1.11082, 0.893616, 0.927784, 1.13289, 1.39225
1.14429, 1.23581, 0.994132, 1.13083, 0.897412, 0.876616, 0.991749, 1.06941, 0.982734, 0.932372, 1.13655, 1.02762, 0.820223, 1.08923, 0.946351, 0.906326, 0.845159
0.965424, 1.04037, 1.03452, 0.98888, 0.995671, 1.00507, 0.996616, 1.00191, 0.999984, 0.996253, 1.01131, 0.977571, 1.02571, 0.998705, 0.993149, 0.956323, 1.02386
0.866891, 0.949538, 0.918063, 1.0249, 1.06512, 1.06815, 0.992327, 0.991828, 0.934873, 0.960586, 1.03733, 1.07004, 1.05681, 0.975594, 0.965657, 1.05192, 0.799731
0.906655, 0.901776, 0.987761, 1.05842, 0.966928, 1.01348, 0.994557, 1.00144, 1.00225, 0.993114, 1.01026, 1.00195, 0.936097, 1.12946, 1.14852, 0.856016, 0.643629

0.169086, -0.0257147, -1.36285, -1.44106, -1.01481, -0.844187, -1.36525, -0.743483, -0.773206, -1.06058, -1.12687, -1.10728, -1.09529, -0.947065, -0.65177, -0.889256, -0.283341
-0.871162, -1.16606, -1.09428, -0.762161, -1.2269, -0.89778, -0.986078, -1.07662, -0.914127, -1.02945, -1.14798, -0.865138, -1.0946, -1.21284, -1.05308, -0.305251, -0.169108
0.0835832, 0.0114219, 0.337095, 0.525538, 0.848279, 0.877004, 1.13896, 1.19544, 1.15111, 0.764334, 0.752959, 1.02742, 1.30737, 1.22242, 1.01355, 0.923807, 0.707652
0.858171, 0.928996, 0.873642, 1.01059, 1.08792, 0.912637, 1.05536, 0.974004, 1.005, 1.00921, 0.983925, 1.00839, 1.0255, 0.926606, 1.05983, 1.00023, 1.13039
0.914913, 1.14574, 1.01329, 0.929, 0.962901, 0.993928, 1.05118, 0.993304, 0.960519, 0.980579, 1.04424, 1.03117, 0.958275, 0.996669, 1.04547, 0.979407, 0.975092
0.932005, 1.00462, 1.00836, 0.974438, 1.01467, 1.01104, 0.971795, 1.03263, 0.972366, 1.01399, 1.01267, 0.94059, 1.11927, 0.873959, 0.96171, 1.19872, 0.912693
1.14392, 0.931425, 1.10782, 1.13557, 0.876886, 0.879225, 0.972768, 1.15461, 0.981451, 0.963665, 0.961707, 0.985505, 1.01527, 0.986254, 1.07674, 1.04514, 1.19183
1.04892, 1.07766, 0.930343, 1.018, 0.960105, 1.05608, 0.985096, -0.788755, -1.1416, -0.877266, -1.12053, -0.870194, -1.13901, -0.88916, -1.05156, -0.87812, -1.10248
-0.85183, -0.996304, -1.00539, -1.19, -0.995703, -1.00563, -0.972251, -1.06479, -0.730991, -1.16119, -1.05152, -1.16237, -0.912836, -0.737491, -1.02303, -0.869272, -1.10814
-0.811899, -1.11709, -0.995066, -1.03929, -0.965003, -1.02083, -0.984162, -1.0141, -0.989442, -1.00289, -1.01047, -0.972618, -1.0295, -1.02444, -0.87772, -1.15153, -0.643356
-1.06105, -0.85031, -1.08455, -1.00615, -1.08218, -0.958898, -0.983178, -0.98819, -1.18396, -0.699368, -1.06864, -0.996159, -1.15886, -1.15858, -1.04032, -0.747432, -0.934944
