4
16

1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, -1, -1, -1
-1, -1, -1, -1, -1
-1, -1, -1, -1, -1
-1, -1, -1, -1, -1
-1, -1, -1, -1, -1
-1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
1, 1, -1, -1, -1

-1.28482, -1.0348, -0.0215944, -0.795169, -2.39605
-1.43582, -0.8665, 0.827623, 1.04457, 1.12167
0.726182, 0.977795, 0.944655, 1.22742, 0.861328
0.788844, 0.955783, 1.06868, 0.86609, 1.09128
0.831286, 1.18225, 1.13946, 0.967318, 0.839204
1.00771, 0.92033, 1.10889, 0.844608, -0.00296266
-0.046281, -0.193452, -0.869809, -1.41476, -1.32742
-1.50018, -0.936565, -1.04269, -0.919342, -1.22067
0.0435077, -1.375, -0.755475, -1.27684, 0.00680403
-1.6348, -0.753594, -1.24503, -0.645724, -1.83561
-1.27973, -1.03425, -1.12881, -0.845624, 0.0960481
-0.863409, -1.11753, 0.856407, 0.972888, 1.15165
1.22119, 1.01236, 0.933798, 1.02314, 1.71851
0.971066, 0.916403, 1.08716, 0.845301, 1.1818
0.942327, 1.14387, 1.1362, 1.00277, 0.673166
0.971924, 0.929209, 1.10651, 0.835919, 0.0951632

2.33123, -1.05675, -0.473754, -1.40908, 0.303543
-1.69321, -1.20148, -0.756474, -0.797528, -0.277631
-0.157005, 0.197586, 0.687788, 1.35458, 1.09198
1.14933, 1.04089, 0.979628, 0.931353, 1.30505
0.838998, 1.26207, 0.980093, 0.919221, 1.085
1.26576, 0.762841, 1.25598, 0.659253, 0.906118
0.387308, 1.43671, 1.39773, 1.11652, 0.716649
1.0866, 0.688956, -0.700539, -1.28965, -0.976117
-0.408793, -1.27554, -0.655128, -0.802703, -0.957546
-1.03596, -1.06334, -1.0199, -0.897379, -0.742573
-1.11167, -1.17713, -1.45884, -0.957408, -0.606151
-0.712575, -0.852638, -1.149, -0.801163, 0.0341141
0.525522, -0.369176, 0.726064, 1.19938, 2.06184
1.10728, 1.04828, 0.950034, 1.04936, 1.03838
1.1452, 0.751369, 1.19696, 1.04012, 0.62864
0.913046, 0.934557, 1.07227, 0.929083, 0.936224

-1.08786, -0.292989, -0.869296, -2.20092, -1.04943
-1.40284, -0.82601, -0.744071, -1.24313, -0.819082
-1.3793, -0.955027, -0.812461, -0.540603, -1.53939
-0.745973, -0.73487, 0.604419, 1.29165, 0.750876
1.62694, 0.736381, 1.06954, 0.59292, 1.91898
0.583973, 1.16219, 0.933776, 1.05023, 0.391074
0.777838, 1.033, 1.35558, 1.14774, 1.35637
1.06944, 0.701403, 1.24059, 0.760299, -0.0376399
0.190605, -0.341321, -0.768841, -0.910532, -1.57254
-1.00446, -1.2845, -0.850468, -1.06756, -1.01348
-1.45859, -0.946091, -0.938441, -1.02558, -1.71098
-1.09133, -0.844601, -1.15784, -0.840906, -0.481205
-0.564923, -1.216, -1.29898, -1.19394, -1.33016
-0.971059, -0.739851, 0.551767, 1.31566, 1.04003
0.699662, 0.635603, 0.889627, 1.08898, -0.0142954
1.25223, 1.06461, 0.973917, 0.998457, 0.872808

-1.19721, -1.57856, -0.752489, -1.20159, -0.55341
-2.45939, -0.669552, -1.10814, -1.15463, -0.352906
-0.739726, -0.548622, -0.560842, -0.900154, -1.80558
-1.2144, -1.20342, -0.816653, -0.683044, -0.452914
0.187443, -0.244004, 0.76054, 1.147, 1.58528
1.26742, 1.17066, 0.846406, 1.13174, 1.14404
0.976296, 0.924736, 0.750153, 1.13582, 1.31869
1.35296, 0.859858, 1.12274, 0.870562, 0.8581
1.16265, 0.980887, 1.07605, 1.30991, 1.40685
1.22995, 0.75087, -0.748149, -1.18507, -1.3019
-1.81688, -0.893671, -0.879603, -0.681295, -1.3978
-0.800066, -1.08374, -0.986074, -0.976163, -1.12222
-0.950205, -0.853101, -1.07554, -1.37832, -1.02736
-1.19952, -0.747385, -1.1629, -0.842824, 0.0809947
-0.756529, 0.44764, 0.357031, 0.926801, -0.254703
1.40445, 1.28131, 0.842802, 1.11989, 0.960352

0.510601, -0.7508, -1.77049, -1.27605, 0.0419901
-1.64785, -0.730352, -1.16884, -0.794875, -1.49027
-1.23012, -0.956012, -0.557692, -1.49259, -1.16543
-1.57828, -0.986818, -0.725618, -1.1688, -1.11073
-1.26946, -0.981566, -0.947151, -0.592728, -1.20954
-0.257355, -0.779172, 0.563537, 1.33105, 1.17998
1.07193, 0.844074, 0.674903, 0.821795, 0.838262
0.797887, 1.22392, 0.887982, 1.05658, 1.13471
1.41517, 0.890982, 0.941137, 1.11929, 1.2602
1.11553, 0.879726, 1.10211, 0.887085, 0.224356
-0.398625, -0.254488, -0.918586, -0.950876, -1.29425
-1.14073, -1.20305, -0.919806, -0.982578, -1.34223
-0.803739, -1.06958, -0.964908, -1.0578, 0.225397
-0.915183, -1.03047, -1.0297, -1.02323, -1.02419
-1.1625, -0.453289, -1.02585, -1.38407, -1.70455
-1.4378, -0.748527, 0.584383, 1.18168, 1.12433

0.0423402, 1.31943, -0.115052, 0.55545, 0.995339
1.18016, 1.54082, -1.23358, -0.775437, -1.20307
-1.28813, -1.16843, -0.969625, -1.32636, -0.140085
-0.618234, -0.955636, -1.03598, -1.10899, -0.828199
-0.784717, -0.472521, -0.810925, -0.918039, -1.13558
-0.608525, -1.2288, -0.836792, -0.695944, -0.138459
-0.492983, 0.0931813, 0.39864, 1.13443, 0.801818
1.13573, 1.30876, 0.819246, 1.06003, 1.39462
1.16419, 1.17527, 0.806815, 0.779594, 0.602788
1.07074, 1.02348, 1.06756, 0.881702, 1.43018
0.447275, 1.01623, 1.00201, 1.24365, 0.387144
1.12363, 0.840581, -0.699486, -1.31342, -0.756449
-0.341502, -1.12416, -0.923612, -1.02412, 0.212272
-0.809189, -1.05386, -1.02576, -0.871557, -1.5186
-0.83305, -1.26091, -0.875959, -0.955939, -0.53509
-1.29716, -0.95713, -1.02863, -0.965849, -0.12254

-0.874763, 0.218796, 0.419618, 1.36051, -0.275668
1.28507, 1.53582, 0.604304, 1.13972, 0.66091
1.03019, -0.206142, -1.08301, -1.90122, -0.342446
-1.69755, -0.803248, -1.12624, -0.790429, -1.18496
0.0115591, -1.13854, -1.1434, -1.24489, -0.652715
-1.05979, -1.00779, -0.750019, -1.17442, -0.814028
-1.00602, -0.91094, -1.11534, -0.553272, -0.847819
-0.941147, -0.638778, 0.467717, 1.35832, 0.878373
1.23833, 1.09459, 0.898936, 0.466058, 1.09932
0.73839, 1.16353, 0.981079, 0.892415, 1.33552
0.437777, 1.41224, 1.08351, 0.951708, -0.139473
0.84591, 0.963642, 1.1123, 0.796153, 0.145864
0.719358, -0.256149, -0.469399, -1.3194, -1.06284
-1.31173, -1.23965, -0.885836, -1.00292, -0.829653
-0.909985, -1.29743, -1.20761, -0.663481, -0.969269
-0.678952, -1.00353, -1.08213, -0.904061, -1.03351

1.10596, 0.356993, 0.209871, 1.92644, 1.32434
2.88179, 0.926708, 0.832406, 1.1503, 1.07264
1.70682, 1.10258, 0.932762, 0.528741, 1.1414
0.199047, 1.14811, -0.809416, -1.28713, -0.578257
-0.22031, -0.813628, -1.0507, -1.12352, -1.3949
-0.978556, -0.864899, -1.07409, -1.10987, -0.136518
-0.814625, -0.71773, -1.0037, -0.500257, -1.53193
-1.27817, -1.12793, -0.867888, -0.726989, -0.167563
-0.0331385, 0.0258568, 0.590972, 0.72873, 1.80187
1.17867, 1.25101, 0.899817, 0.97955, 0.778313
0.840141, 1.32587, 1.26567, 0.766231, 0.831109
0.464356, 1.02505, 1.05851, 0.950501, 0.580937
0.993888, 1.03646, 1.23345, 1.09628, 1.08424
1.26765, 0.728354, -0.584497, -1.42281, -0.664328
-0.946237, -0.802537, -0.994351, -0.827849, -1.56501
-1.02176, -0.948709, -1.07115, -0.859849, -1.07891

-1.37774, 1.05129, 0.89991, 1.63511, 0.630961
3.32492, 0.671546, 0.930867, 1.30051, 0.709029
0.606576, 0.654537, 0.683029, 1.17958, 0.728993
0.805835, 1.2311, 0.901874, 0.871371, -0.160162
0.42285, 0.0377541, -0.258709, -1.5284, -1.72964
-1.91674, -1.07904, -0.948877, -0.962281, -0.612255
-1.39639, -0.855357, -1.10585, -1.04467, -2.17445
-1.79152, -0.849676, -0.811047, -1.14907, -0.941427
-0.919066, -1.06427, -0.610204, -1.06831, -0.532691
-0.772213, -0.718213, 0.507127, 1.33693, 0.738477
1.26406, 0.801615, 1.02162, 0.961411, 1.54653
0.817451, 0.933309, 1.0795, 0.86861, 0.930396
1.03144, 1.23986, 1.08316, 1.03618, 1.35512
1.22389, 0.820021, 1.13802, 0.821191, -0.0462503
0.173349, -0.092945, -0.517506, -0.949749, -1.4684
-1.59274, -1.24523, -0.889202, -1.01707, -1.06568

-0.514058, 0.401748, 1.59607, 2.27611, 1.80983
2.12744, 0.362107, 1.18635, 0.99381, 1.34602
0.799274, 0.753686, 0.313392, 1.40186, 1.0261
1.48948, 1.18278, 0.803518, 1.19241, 0.506417
0.781099, 0.98825, 1.19154, 0.903661, 1.35797
1.10467, 0.709994, -0.538012, -1.40489, -1.47897
-1.7997, -0.709732, -0.501617, -0.946265, -1.10172
-1.47899, -0.869761, -1.11697, -0.982727, -1.03753
-1.14775, -0.802218, -0.470414, -1.0795, -1.13875
-0.677756, -1.22263, -0.811707, -0.765462, -0.0090019
0.075076, -0.0645029, 0.308075, 1.09601, 1.22898
1.36987, 1.2053, 0.918742, 0.99764, 0.941556
1.40625, 0.93492, 1.12676, 0.965697, 1.45279
0.966147, 0.888859, 1.10047, 0.964099, 0.831915
0.76224, 0.803296, 1.06767, 1.43195, 1.20583
1.05138, 0.785947, -0.623103, -1.30241, -1.1569

-1.35362, -0.264885, 0.107128, -0.112677, -1.41434
-0.393096, -1.89973, 1.36601, 0.852883, 1.25387
0.324694, 0.69273, 0.7242, 1.54084, 0.657714
1.11805, 1.07882, 0.860826, 1.15986, 1.16431
1.24014, 0.918259, 0.809808, 0.668409, 1.43575
1.11783, 1.11263, 0.963558, 0.965389, -0.707199
0.187596, -0.377529, -0.340771, -0.836177, 0.145098
-1.22627, -1.41598, -0.90352, -0.816319, -1.47538
-1.23431, -1.17749, -0.956252, -1.25805, -0.75524
-0.728905, -1.05674, -0.752668, -1.17152, -1.0652
-0.571072, -0.871445, -0.944682, -0.73658, -1.03048
-0.940579, -0.646311, 0.41469, 1.3907, 1.06651
1.35979, 0.809283, 0.792471, 0.958838, 0.809887
1.04982, 0.993838, 1.03658, 0.918783, 1.36769
0.641755, 0.993539, 0.943387, 1.28383, 0.748439
1.17667, 0.894987, 1.06427, 0.914754, 0.0826827

0.49784, -0.412071, 0.217614, -0.784397, -0.749761
-1.73906, -1.88166, -0.35784, -1.31459, -0.0929091
-1.36685, -0.0183052, 0.890254, 2.13568, 0.812754
1.91204, 0.871027, 0.94256, 1.08258, 0.99896
0.782485, 0.790775, 1.14522, 0.773531, 0.587884
0.949177, 1.1415, 0.934193, 1.00803, 1.30891
1.47809, 0.946175, 0.651812, 1.26213, 1.76861
