4
16

0, 0.107711, 0.307439, 0.494343, 0.585097
0.803848, 0.863261, 0.947658, 0.992795, 0.999572
0.999805, 0.995518, 0.955198, 0.875273, 0.817853
0.817867, 0.751406, 0.601602, 0.426827, 0.326861
0.326802, 0.22324, 0.0205411, -0.182992, -0.287819

-0.292018, -0.187618, 0.0157073, 0.218513, 0.321967
0.322698, 0.422652, 0.597689, 0.748174, 0.81466
0.81527, 0.873147, 0.953696, 0.994972, 0.999378
0.999536, 0.993519, 0.949139, 0.865596, 0.806285
0.805886, 0.738262, 0.585739, 0.40896, 0.308369
0.307548, 0.203887, 0.000887855, -0.202293, -0.306129
-0.307067, -0.407573, -0.584299, -0.737064, -0.804889
-0.805594, -0.864939, -0.948579, -0.993171, -0.99934
-0.999561, -0.995295, -0.954225, -0.873784, -0.815957
-0.815646, -0.749363, -0.599102, -0.424041, -0.324056
-0.323387, -0.220129, -0.0174681, 0.186022, 0.290408
0.291124, 0.39231, 0.57078, 0.725755, 0.795131
0.795609, 0.856408, 0.943242, 0.991095, 0.999264
0.999398, 0.99672, 0.959094, 0.881721, 0.825564
0.825469, 0.760225, 0.612328, 0.438986, 0.339628
0.339516, 0.236359, 0.0340317, -0.169718, -0.274855

-0.304773, -0.200779, 0.00219102, 0.205331, 0.309003
0.309778, 0.410463, 0.58678, 0.739169, 0.806655
0.807077, 0.866516, 0.949535, 0.993545, 0.999432
0.999183, 0.994943, 0.953306, 0.872286, 0.814411
0.813518, 0.747198, 0.596663, 0.421238, 0.321507
0.320284, 0.216955, 0.0144396, -0.18907, -0.292942
-0.294042, -0.395313, -0.573243, -0.727895, -0.796634
-0.79721, -0.858124, -0.944198, -0.991522, -0.999133
-0.998996, -0.996506, -0.958174, -0.880278, -0.823864
-0.823121, -0.758146, -0.609886, -0.436222, -0.337071
-0.33607, -0.233171, -0.0310056, 0.172758, 0.277219
0.278057, 0.379936, 0.559609, 0.716421, 0.78675
0.787144, 0.849388, 0.93866, 0.989217, 0.998827
0.998782, 0.997723, 0.962826, 0.888008, 0.833178
0.832936, 0.768894, 0.62295, 0.451062, 0.35236
0.352191, 0.249431, 0.0475191, -0.156413, -0.261835

-0.31752, -0.213891, -0.011331, 0.192118, 0.296008
0.29666, 0.398183, 0.575769, 0.730036, 0.798606
0.798602, 0.859683, 0.945222, 0.991942, 0.999472
0.998596, 0.996125, 0.957333, 0.878816, 0.822565
0.821061, 0.755944, 0.607511, 0.433432, 0.334708
0.333113, 0.229958, 0.0280085, -0.175822, -0.279678
-0.28078, -0.382971, -0.562082, -0.718602, -0.788316
-0.788535, -0.851112, -0.939664, -0.989696, -0.998895
-0.998197, -0.99748, -0.961979, -0.886609, -0.831779
-0.8305, -0.766745, -0.620587, -0.448318, -0.35013
-0.348818, -0.246149, -0.0445538, 0.15947, 0.26396
0.264805, 0.367487, 0.548337, 0.706961, 0.778281
0.778459, 0.842188, 0.93392, 0.987159, 0.998291
0.997979, 0.99852, 0.966397, 0.89413, 0.840705
0.840289, 0.777411, 0.633468, 0.463054, 0.365055
0.364832, 0.262457, 0.0610003, -0.14308, -0.248764

-0.33031, -0.226964, -0.0248513, 0.17888, 0.283037
0.283314, 0.38579, 0.564672, 0.720778, 0.790592
0.789867, 0.85262, 0.940775, 0.990158, 0.999561
0.997843, 0.997047, 0.96123, 0.88518, 0.830767
0.828608, 0.764499, 0.618283, 0.445536, 0.347938
0.346116, 0.242909, 0.0415847, -0.162554, -0.266414
-0.267239, -0.370523, -0.550834, -0.709185, -0.780023
-0.779584, -0.843878, -0.934993, -0.98769, -0.998692
-0.997225, -0.998201, -0.965649, -0.892774, -0.839724
-0.837863, -0.775157, -0.631205, -0.460322, -0.363205
-0.361694, -0.259074, -0.0581044, 0.146161, 0.250687
0.251351, 0.354946, 0.536975, 0.697375, 0.769778
