16
32

1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1

0.0752444, -0.041972, -1.37995, -1.40503, -0.976839, -0.770567, -1.33744, -0.77894, -0.868684, -1.093, -1.11092, -1.02764, -1.04353, -0.88984, -0.614571, -0.869366, -0.255456
-0.825703, -1.21708, -1.16186, -0.807127, -1.14375, -0.928263, -1.01146, -0.976438, -0.990194, -1.04646, -0.967562, -1.06329, -0.953908, -1.10071, -1.04238, -0.4265, -0.200236
0.00658377, 0.0151496, 0.322456, 0.541959, 0.811373, 0.944801, 1.21994, 1.20958, 1.04963, 0.717135, 0.794962, 1.10656, 1.28844, 1.16432, 1.04834, 0.841245, 0.969553
0.812843, 0.917819, 0.892924, 1.02742, 1.04574, 0.950398, 1.03744, 0.971609, 1.02334, 0.979911, 1.01579, 0.993933, 0.986026, 1.04236, 0.92788, 1.11633, 0.823728
1.24757, 0.870891, 1.02058, 1.00652, 1.01887, 0.921806, 1.00509, 1.06499, 1.04994, 0.893945, 1.0013, 0.985363, 1.08575, 1.00161, 0.929793, 0.997474, 1.19293
1.01442, 1.04109, 0.963924, 1.00539, 1.00389, 0.999264, 0.996073, 1.00842, 0.986535, 1.01989, 0.972116, 1.03458, 0.971356, 0.992827, 1.05654, 0.903738, 1.24387
0.878625, 1.23139, 0.964508, 0.909344, 1.01283, 1.03288, 0.992731, 0.90635, 1.07739, 1.07271, 0.970484, 0.935826, 0.902712, 1.10126, 1.01782, 1.08009, 0.882598
1.1678, 0.94775, 1.06588, 0.937418, 1.03356, 0.981589, 1.01421, 0.985988, 1.01583, 0.979468, 1.03116, 0.946928, 1.08868, 0.882932, 1.09203, 0.946958, 1.08375
0.783013, 1.03127, 0.994502, 1.10992, 0.920057, 0.983647, 1.02464, 1.10511, 0.734878, 1.14039, 1.0362, 1.13514, 0.911298, 0.757055, 1.08358, 0.890865, 1.0541
0.780151, 1.1251, 0.976102, 1.05948, 0.938909, 1.04061, 0.975273, 1.01513, 0.991717, 1.00191, 1.00406, 0.994851, 0.988053, 1.05887, 0.90246, 1.12649, 0.60012
1.16133, 0.781623, 1.04914, 0.985559, 1.09342, 0.960443, 0.997998, 0.991216, 1.1929, 0.673702, 1.07085, 1.01758, 1.17666, 1.15861, 0.982837, 0.745131, 1.00441
0.624567, 0.838445, 1.03346, 0.993705, 1.05646, 0.926806, 1.06961, 0.935852, 1.06232, 0.935396, 1.06965, 0.926979, 1.06903, 0.915268, 1.15978, 1.21906, 0.413891
0.883929, 0.436815, 0.719013, 0.519888, -0.123276, -0.622167, -1.02706, -1.09208, -1.18626, -1.16657, -0.718162, -0.791448, -0.967295, -1.17262, -1.0908, -1.40547, -1.0744
-1.53833, -1.06083, -0.919133, -0.921152, -1.06186, -0.981489, -0.997944, -1.00877, -0.988931, -1.01377, -0.978861, -1.03977, -0.923924, -1.1166, -0.901959, -0.956343, -1.2067
-1.12768, -1.12504, -0.981131, -0.953915, -1.04889, -1.02863, -0.943606, -0.964065, -1.10691, -0.996304, -0.938047, -0.945713, -1.02698, -1.09794, -0.898301, -1.13871, -0.970096
-1.23381, -0.963847, -1.00678, -0.971202, -1.02268, -0.987981, -1.00664, -0.995508, -1.00319, -0.998533, -0.999109, -1.00082, -1.01363, -0.939798, -1.11106, -0.963138, -0.905627
-0.823532, -0.850867, -1.00985, -1.09128, -0.886708, -1.05678, -1.00643, -1.001, -0.891759, -1.15395, -0.974811, -1.02424, -0.893884, -0.944439, -0.990846, -1.10027, -0.894932
-1.15076, -1.00981, -1.03767, -0.986499, -0.986691, -1.01487, -0.99125, -1.00315, -1.00119, -0.994509, -1.01198, -0.97596, -1.04115, -0.962198, -0.956263, -1.1564, -0.834939
-1.21385, -0.912808, -1.04676, -0.942031, -1.06707, -0.921303, -0.998033, -1.05578, -1.04568, -0.737006, -1.2543, -0.91973, -1.19619, -0.898048, -0.850205, -0.833824, -1.02663
