16
48

1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
-1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1

-1.2436, -1.59656, -0.470656, -1.52309, -0.512317, -1.01643, -1.26267, -1.05261, -0.748125, -1.08634, -1.0722, -0.925556, -0.844453, -1.16527, -0.880986, -1.14746, -1.31839
-1.81098, -0.967077, -0.987026, -1.06346, -0.812706, -1.21091, -0.849479, -1.08023, -0.950024, -1.09063, -0.846276, -0.996533, -1.02128, -0.927798, -0.980323, -1.00359, -1.02996
-1.0133, -1.05888, -1.04992, -1.09537, -1.08413, -1.0052, -0.981935, -1.09428, -1.04534, -0.805166, -0.787981, -1.09222, -1.29054, -1.20978, -1.0831, -0.977406, -0.877358
-0.871449, -0.927926, -1.05703, -1.10204, -0.913215, -1.13159, -0.584287, 1.01581, 0.994023, 0.991621, 1.026, 0.950678, 1.06059, 0.98446, 0.966987, 0.921699, 0.953756
0.934092, 0.946151, 0.952293, 1.07699, 1.16524, 1.1012, 0.88867, 0.874812, 0.99543, 1.12247, 1.05493, 0.924552, 0.906487, 1.00141, 1.04446, 1.05141, 1.03769
1.0331, 1.06147, 0.977224, 0.996623, 0.997038, 1.01101, 0.984224, 1.01871, 0.979431, 1.02098, 0.980817, 1.01628, 0.982104, 1.02404, 0.997795, 0.965155, 0.998275
0.93337, 0.990583, 0.961026, 1.02142, 1.02016, 1.00215, 0.990414, 1.02382, 0.998346, 0.991624, 0.984182, 0.991407, 1.00344, 1.02005, 1.00242, 1.01908, 0.968219
1.04892, 0.993611, 1.01329, 0.979228, 1.00968, 0.998392, 0.999917, 0.998516, 1.00511, 0.989136, 1.01808, 0.976866, 1.01988, 0.98895, 1.01387, 0.981534, 1.04088
0.974068, 1.00856, 0.992725, 0.9989, 0.982164, 1.00926, 0.996571, 1.00253, 1.0093, 1.01385, 0.982532, 0.993793, 0.999313, 0.993445, 1.00165, 1.01642, 0.971581
1.02488, 0.974663, 1.02257, 1.00011, 0.99158, 1.00364, 1.00241, 0.993248, 1.00986, 0.988721, 1.00836, 1.0028, 0.980455, 1.01948, 1.00999, 1.00134, 0.958063
1.01135, 0.990724, 0.981301, 0.991663, 0.988101, 0.991485, 1.01447, 1.01004, 0.987562, 1.00608, 1.0107, 0.988197, 1.00069, 0.995715, 1.0054, 0.991273, 1.05787
